企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
霞浦县水门供销合作社城关南门门市部,91350921MA3494DD5H,1984-01-01,集体分支机构(非法人),颜庄德,"N/A","针纺织品、百货、日用杂品。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,宁德,"霞浦县松城镇南门20号"
漳州市龙江进出口有限公司,9135060015650263XG,1984-01-01,N/A,吴庆忠,"1,000(万元人民币)","自营和代理商品及技术进出口；销售化工产品（危险化学品除外）、工艺美术品、纺织品、服装、建筑材料",福建,漳州,"漳州市胜利东路龙江大楼"
福建省德化县百货公司,91350526156420079K,1984-01-01,N/A,曾宪胜,"237(万元人民币)","固定资产管理（依法须经批准的项目，经相关部门批准后方可开展经营活动）",福建,泉州,"龙浔镇龙鹏街18号四楼"
福州市旅游商品服务有限公司,91350100154380974C,1984-01-01,N/A,郑辉,"57.1301(万元人民币)","五金工具、工艺美术品、日用百货的批发、代购代销；市场营销策划；展览、展示服务；会务服务。",福建,福州,"福建省福州市鼓楼区三坊七巷历史文化街区南后街79号B商铺"
晋江市广泉鞋业有限公司,913505821562615491,1984-01-01,N/A,丁义为,"1,000(万元人民币)","皮革品制造、鞋底制造；从事货物或技术的进出口业务",福建,泉州,"陈埭四境西湖"
福建省泉运实业集团有限公司德化分公司,913505268564269654,1984-01-01,N/A,吴振麟,"N/A","县内班车客运、县际班车客运、市际班车客运、省际班车客运、省际包车客运；客运站(场)经营；客车维修、货车维修、乘用车维修；代理人身意外险；汽车充电。",福建,泉州,"龙浔镇龙津路南段54号"
福建省德化县贸易公司,913505261564201672,1984-01-01,N/A,颜霆飚,"13.3600(万元人民币)","日用杂品、百货、五金、交电和针织纺织品销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,泉州,"福建省泉州市德化县浔中镇城后路20号"
福建省德化县二轻工业供销公司,913505261564202716,1984-01-02,N/A,赖桂林,"32.1100(万元人民币)","日用陶瓷器、家具、催化剂用各种载体颜料、化工(危险化学品除外)。",福建,泉州,"浔中镇富东街24号"
福建省德化县化工塑料厂,9135052615642124X1,1984-01-02,集体所有制,郭新禄,"4.84万人民币","塑料制品(危险化学品除外)。",福建,泉州,"浔中镇富东街20号"
德化县建筑工程公司,913505261564203947,1984-01-02,N/A,王文良,"2,000.6000(万元人民币)","房屋建筑、市政公用工程总承包、公路工程施工总承包、专业承包水利水电工程、园林古建筑工程、土石方工程、城市道路照明工程管道工程、体育场地设施工程、建筑幕墙工程、建筑装饰装修工程设计与施工、房屋拆除工程。",福建,泉州,"龙浔镇兴南街78号"
