企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
泉州市康惠商贸投资有限公司,91350502156214611X,1989-01-01,N/A,郑德勋,"888.8000(万元人民币)","项目引进、开发、投资；商品贸易；新型墙体材料的生产、销售；本公司所属物业管理；销售：家用电器。",福建,泉州,"福建省泉州市鲤城区金山下陈20号"
中国农业银行股份有限公司上杭才溪支行,91350823553226122K,1989-01-01,N/A,王建波,"N/A","办理人民币存款、结算；代理收付款项；办理其上级行在中国银行业监督管理委员会批准的业务范围内授权的人民币贷款，票据贴现及其他业务；办理外汇存款、外汇汇款；外币兑换业务；经中国银行业监督管理委员会等监督部门批准的其他业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,龙岩,"上杭县才溪镇市场"
中国农业银行股份有限公司上杭古田支行,9135082355322600XF,1989-01-01,N/A,李旭,"N/A","办理人民币存款、结算；代理收付款项；办理其上级行在中国银行业监督管理委员会批准的业务范围内授权的人民币贷款，票据贴现及其他业务；办理外汇存款、外汇汇款；外币兑换业务；经中国银行业监督管理委员会等监督部门批准的其他业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,龙岩,"上杭县古田镇古田市场"
泉州市丰泽拒洪塑料鞋厂,91350503156488380P,1989-01-01,个人独资企业,董文良,"N/A","企业自有厂房出租。",福建,泉州,"泉州市丰泽区北峰拒洪村"
福建省云霄县医药公司,913506221566622701,1989-01-03,N/A,黄思培,"345(万元人民币)","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品；三类注射穿刺器械、口腔科材料、医用卫生材料及敷科、医用逢合材料、医用高分子材料及制品、医用电子仪器、医用光学器具仪器及内窥镜、医用超声仪器、医用激光仪器、医用高频仪器、物理治疗及康复设备、手术室急救室诊疗室设备及器具；二类手术器械、医用化验和基础设备器具、普通诊察器械、物理治疗及康复设备、中医器械、口腔科设备及器具、病房护理设备及器具、消毒和灭菌设备及器具；日用品批发兼零售，保健食品、预包装食品批发兼零售(以上经营项目仅供分支机构经营)。",福建,漳州,"云霄县云陵镇元光路26号"
福建万丰鞋业有限公司,91350121611302163N,1989-01-06,N/A,PETER NICKERSON,"1,295(万美元)","生产各种鞋类、鞋类半成品、鞋类配件；生产各种运动服装、帽子、袜子、包、袋；生产各种运动保护用品及配套产品；鞋材加工；货物、技术进出口(不含境内分销)。(涉及审批许可项目的，只允许在审批许可的范围和有效期限内从事生产经营)。",福建,福州,"福建省闽侯县青口镇"
厦门集立工业有限公司,91350200612003747G,1989-01-07,N/A,张琬如,"1,000(万美元)","生产加工各种鞋面、冷粘鞋。",福建,厦门,"厦门市集美区同集南路189号"
泉州泉鑫房地产开发有限公司,91350500611542765A,1989-01-10,N/A,蔡秀屏,"1,200(万元人民币)","开发新城区刺桐路东泉秀路南工业加工区及其配套的泉秀新村商品住宅、写字楼、商场及本公司开发项目的物业管理。",福建,泉州,"泉州市泉秀路温陵新城春兰阁底楼"
福建漳州包装进出口公司,9135060015651012XC,1989-01-11,N/A,黄寿山,"639(万)","仅供清理本企业债权债务使用。",福建,漳州,"漳州市胜利路外贸大楼二楼"
福州榕东非金属矿产品有限公司,913501056113021984,1989-01-11,N/A,陈新谊,"1,024(万元人民币)","生产经营花岗石荒料、制品， 叶腊石， 高岭土， 硅砂等不需要进口许可证的非金属矿产品；技术、货物进出口",福建,福州,"福州市马尾区长安路12号（自贸试验区内）"
福建省莆田市旅游鞋厂,913503001553448442,1989-01-12,国有企业,范蔚云,"213万人民币","对本厂物业管理。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,莆田,"莆田市城厢南门外"
厦门富华光学工业有限公司,91350200612003755B,1989-01-14,N/A,黄喜三,"450(万美元)","生产各类眼镜及相关的光学产品",福建,厦门,"厦门市湖里区湖里大道40号（北栋）2层210室"
漳州福发轻工业有限公司,91350600611451898F,1989-01-18,N/A,游清泉,"120(万美元)","仅供清理债权债务。",福建,漳州,"漳州市芗城区新马路中段"
中国工商银行股份有限公司莆田枫亭支行,913503227173795215,1989-01-18,N/A,吴锦,"N/A","经上级行授权办理人民币存款、结算；代理收付款项及代理保险业务；办理其上级行在银监局批准的业务范围内授权的人民币贷款、票据贴现及其他业务；办理外币存款、外汇贷款、外汇汇款和外币兑换业务；通过上级行办理代客外汇买卖；代理国外信用卡付款；经中国银行业监督管理委员会批准的其他业务。",福建,莆田,"仙游县枫亭东路69号"
福州市岳峰供销社连江路石油门市部,913501008546257689,1989-01-19,国有企业,陈木星,"N/A","润滑油。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,福州,"福州市晋安区连江路南段"
厦门东鑫艺品有限公司,91350200612003915J,1989-01-19,N/A,蔡文东,"50(万美元)","从事珊瑚、贝壳、珍珠、宝石等装饰工艺品的生产和销售。",福建,厦门,"厦门市湖里区禾山镇后坑"
福建省福州台美华纤维工业有限公司,91350105611304046H,1989-01-20,N/A,卢庆良,"800(万元人民币)","生产销售纤维网系列产品以及产品在农业培育、水土维护、治沙绿化方面的技术示范服务。",福建,福州,"福州开发区青洲路16号（自贸试验区内）"
石狮市凤里贸易公司,91350000158140775K,1989-01-20,N/A,王长华,"500(万元人民币)","对台小额贸易；对外贸易。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,泉州,"石狮市子芳路外经贸服务中心五楼"
厦门民兴工业有限公司,913502006120037636,1989-01-21,N/A,吴修哲,"2,484(万美元)","从事汽车轮圈等各种汽机车零件、各式压铸件、精冲模、精密型腔模、模具标准件的生产，并从事自行生产的轮圈装配轮胎业务，以及从事非配额许可证管理、非专营商品的收购出口业务。",福建,厦门,"厦门市集美区灌口南路608号"
厦门中油鹭航油气有限公司,91350200612003966T,1989-01-21,N/A,宋华斌,"2,125(万元人民币)","燃气生产和供应业；道路货物运输（含危险货物运输）；其他未列明日用产品修理业；其他化工产品批发（不含危险化学品和监控化学品）；家用电器批发；五金产品批发；厨房、卫生间用具及日用杂货批发；其他未列明批发业（不含需经许可审批的经营项目）；五金零售；厨房用具及日用杂品零售；日用家电设备零售；其他日用品零售；其他未列明零售业",福建,厦门,"厦门市思明区台东路155号10层1001单元之一"
沙县南霞供销合作社,91350427MA346WWN8C,1989-01-21,集体所有制,周礼灿,"35.95万人民币","百货、针织品、纺织品、五金、交电、化工（不含化学危险品）、农业生产资料",福建,三明,"沙县南霞乡"
时代建筑设计院(福建)有限公司,91350111154542355X,1989-01-22,N/A,杨劲松,"1,000(万元人民币)","工业与民用建筑勘察，设计；工程技术咨询、技术开发、技术服务、技术转让；自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外。",福建,福州,"福建省福州市晋安区新店镇厦坊路18号（现磐石路18号）1#楼1层A区厂房"
英文企业( 福州 )有限公司,913501816113044255,1989-01-26,N/A,林敏,"264(万元人民币)","塑料制品、服装鞋帽、五金产品生产、销售；自营和代理各类商品和技术的进出口，但国家限定公司经营或者禁止进出口的商品和技术除外。",福建,福州,"福建省福清市洪宽工业区（阳下镇下亭村）"
福建省南靖超群轻工工业有限公司,91350627611458133Q,1989-01-27,N/A,郑紘璋,"75(万美元)","生产经营不涉及许可证及配额管理的合成化学纤维生产。",福建,漳州,"南靖县山城镇荆江路64号"
福建省集邮公司,91350000158141399J,1989-01-31,N/A,林希,"274(万元人民币)","邮票，信封，本册，明信片，邮票目录；金银制品，纪念币，工艺美术品，放大镜，量齿尺。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,福州,"福州市华林路133号"
福州市仓山城门胪厦友谊塑料厂,913501041546226978,1989-01-31,集体所有制,陈明贤,"10万人民币","聚乙烯拖鞋。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,福州,"福州市仓山区城门镇胪厦村"
福建省仙游县鲤光漆木工艺有限公司,91350322155547000T,1989-02-01,N/A,杨志明,"1,500(万元人民币)","木胎漆器工艺品制造。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,莆田,"鲤城镇城内街一中路114号"
福建省金浦机械工业有限公司,91350303611251837W,1989-02-02,N/A,黄金凤,"450(万美元)","机床、机床配件、机床铸件、智能化机床、金属制品的生产和销售，自营和代理各类商品及技术的进出口业务",福建,莆田,"福建省莆田市涵江区江口镇"
福州新进印刷包装有限公司,91350104154541328Q,1989-02-12,N/A,曹守新,"200(万元人民币)","印制、销售：包装装潢印刷品、其它印刷品；纸制品、塑料制品的生产、加工、销售；电脑平面设计、制作；办公用品、印刷专用设备、文化用品的批发、代购代销。",福建,福州,"福州市仓山区工业小区6号楼2-3层"
福建省闽侯县农资公司,91350121154660212X,1989-02-13,N/A,叶生,"136(万元人民币)","农药、化肥、农具、农业机械、有种子生产经营许可证的企业包装的种子。建筑材料、五金交电、日用百货、塑料制品、饲料、钢材。",福建,福州,"闽侯县甘蔗镇环城路157号"
晋江钻石体育用品有限公司,91350582611523134J,1989-02-15,N/A,吴宪章,"350(万元人民币)","生产垒球、棒球、足球、排球、蓝球等各种球类，各种运动手套，帽子，箱包，各种体育护具及体育器件。",福建,泉州,"晋江市罗山街道罗裳小区"
福建省石狮市天马电子机械厂有限公司,91350581611530158L,1989-02-20,有限责任公司 港、澳、台,王爱群,"150万人民币","生产塑料树脂和木雕工艺品",福建,泉州,"石狮市宝盖镇塘头村下片一号"
泉州市鲤城下店机械配件有限公司,91350502156203058N,1989-02-21,有限责任公司,蒋庆良,"11万人民币","制造：交通机械配件，矿山机械配件。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,泉州,"泉州市鲤城南环路1146-1162号"
泉州市鲤城下店纸箱有限公司,913505021562030827,1989-02-21,N/A,蒋福绍,"62(万元人民币)","加工：纸箱， 纸盒。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,泉州,"泉州市鲤城区南环路1188号"
厦门金桥房地产开发有限公司,91350200612004045R,1989-02-22,N/A,蔡秀屏,"250(万美元)","从事商品房的建设和销售以及自建楼宇的物业管理。",福建,厦门,"厦门市湖滨南路长途汽车站西侧金源大厦27层"
福州华贵机械五金有限公司,91350100154468722J,1989-02-22,有限责任公司,黄勇,"1000万人民币","空调支架、五金件、滚动件的生产加工及销售；自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外。",福建,福州,"福州市鼓楼区工业路凤湖观前78号"
