企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
吉林市龙潭区兴盛木制品加工厂,92220203MA15DRNH33,1996-01-01,N/A,黄少月,"N/A","木制品加工销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",吉林,吉林,"吉林市龙潭区金珠乡金珠村12队"
延边太平洋建筑装璜有限责任公司,912224002447205652,1996-01-01,N/A,南相虎,"103(万元人民币)","建筑物内外装修、装饰；批发兼零售：建筑装饰材料；法律法规允许的进出口贸易。",吉林,延边州,"延吉市公园路656-12-23号"
白山市浑江区洪安饲料加工厂,92220600MA167B7B7C,1996-01-01,N/A,王洪安,"N/A","饲料加工、粮油加工*(依法须经批准的项目，经相关部门批准后方可开展经营活动)",吉林,白山,"板石矿选矿厂附近"
农安县高家店镇东方机械厂,92220122MA14PHWK2G,1996-01-01,个体工商户,关文凯,"N/A","农机具修理",吉林,长春,"农安县高家店镇街内医院东11米处"
延边永安建设有限公司,91222400244720506Y,1996-01-01,N/A,郑作财,"4,926(万元人民币)","房屋建筑工程施工总承包(贰级)；销售：日用百货，五金，交电，金属材料，装饰材料(不含木材)；装饰装修(分公司经营)。",吉林,延边州,"延吉市河南街前进路5-6号"
榆树市李玉梅食品店西北街店,92220182MA140LRCXC,1996-01-01,个体工商户,李玉梅,"N/A","预包装兼散装食品批发零售及食品加工：烘烤类、蒸煮类、油炸类、速冻面米食品等。",吉林,长春,"吉林省长春市榆树市南岗村"
吉林省西东控制技术有限公司,912201027248581922,1996-01-08,N/A,王勇,"500(万元人民币)","建筑智能化工程专业承包（暂定）叁级，可承担工程造价600万元以下的建筑智能化工程施工，安全技术防范设备设计、施工、维修；电脑网络安装；家用电器安装X联络联络联络（依法须经批准的项目，经相关部门批准后方可开展经营活动）",吉林,长春,"长春市南关区东南湖大路88号1号楼901室"
长春一汽四环振兴标准件有限公司,912201066059102342,1996-01-08,N/A,苏许祥,"580(万元人民币)","生产汽车标准件（在该许可有效期内从事经营）联络",吉林,长春,"长春市绿园区绿园经济开发区建安路288号"
吉林省吉建工程建设监理有限公司,912201012438719431,1996-01-09,N/A,戴福成,"300(万元人民币)","建设项目可行性研究，施工工程监理（房屋建筑工程甲级）、市政公用工程监理乙级（按资质证核定范围经营），经济技术咨询服务，（以上各项国家法律法规禁止的不得经营；应经专项审批的项目未获批准之前不得经营）##",吉林,长春,"高新区硅谷大街超达创业园9幢514室"
延边大兴建筑有限责任公司,91222400244720223N,1996-01-11,N/A,赵慧汉,"500(万元人民币)","土木建筑，房屋开发，道路建设，水电安装。",吉林,延边州,"延吉市新华街82号"
长春市汽车城数码影像有限责任公司飞跃分公司,912201018240110444,1996-01-12,N/A,迟洪强,"N/A","彩色扩印、摄影、复印#(依法须经批准的项目，经相关部门批准后方可开展经营活动)",吉林,长春,"绿园区西四路"
中国太平洋财产保险股份有限公司吉林市龙潭支公司,91220201702205027Y,1996-01-12,N/A,宋凤洁,"N/A","企业财产损失保险；家庭财产损失保险；建筑工程保险；安装工程保险；货物运输保险；机动车车辆保险；船舶保险；能源保险；短期健康保险；意外伤害保险；一般责任保险；保证保险；信用保险",吉林,吉林,"龙潭区象园新村12号楼3号网点"
长春市双阳区供销合作社联合社,91220112013894699X,1996-01-12,集体所有制,王东明,"130万人民币","农副产品，化肥，农膜，家用电器，建筑材料（木材除外），化工产品（危险化学品除外），百货经销#",吉林,长春,"双阳区西双阳大街(区烟草分公司东)"
中国太平洋财产保险股份有限公司吉林市船营支公司,912202018245347935,1996-01-12,N/A,蓝秋,"N/A","企业财产损失保险；家庭财产损失保险；建筑工程保险；安装工程保险；货物运输保险；机动车保险；船舶保险；能源保险；短期健康保险；意外伤害保险；一般责任保险；保证保险；信用保险",吉林,吉林,"吉林省吉林市船营区解放中路227-1号A号办公楼"
延边鼎元食品开发有限责任公司,91222400244720231H,1996-01-15,N/A,姚溯,"50(万元人民币)","酱油、酱、食用醋生产。",吉林,延边州,"延吉市依兰镇大成村实现四队"
和龙市农村信用合作联社,91222406126611210W,1996-01-16,N/A,杨全,"397(万元人民币)","金融业务，中间业务；（依法须经批准的项目，经相关部门批准后方可开展经营活动）",吉林,延边州,"和龙市同心东路43号（三区）"
洮南市向辉木材加工厂,92220881MA16JXBN67,1996-01-16,个体工商户,刘向辉,"N/A","木材加工木器制品销售*",吉林,白城,"吉林省洮南市黑水镇内"
