企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
腾冲元兴经贸有限公司,91530522784612207N,2006-01-01,N/A,施兴发,"600(万元人民币)","建筑材料、百货、服装、家用电器、金银饰品销售；家俱、农产品批发零售；建筑用石修饰；室内外装饰、装修；园林建筑设计；货物进出口；市场管理。",云南,保山,"云南省保山市腾冲市腾越镇满邑社区元吉小区224号"
大理兴盛市场经营管理有限公司,915329017816935155,2006-01-01,N/A,董志耕,"600(万元人民币)","市场经营服务；房屋及场地租赁。",云南,大理,"云南省大理州大理市下关兴盛路12号"
昆明庞氏金科电缆桥架制造厂,91530111781692731C,2006-01-04,个人独资企业,庞甲科,"N/A","电缆桥架加工及插接式母线槽加工、高低压配电柜组装；金属材料、建筑材料、装饰材料、五金交电的销售。",云南,昆明,"云南省昆明市官渡区云溪村二组"
普洱昌龙物业管理有限公司,91530800784608275Y,2006-01-04,N/A,纪朝斌,"50(万元人民币)","物业管理；商品市场招租；市场经营管理、服务、咨询；小区停车场收费管理。",云南,普洱,"普洱市思茅区五一路3号"
昭通晟立汽车维修服务有限责任公司,915306007816929930,2006-01-04,N/A,娄忠尉,"1,000(万元人民币)","汽车、二手车、汽车维修设备、建筑材料、汽车配件的批发、零售；汽车维修服务。",云南,昭通,"云南省昭通市昭阳区团结路延伸西段"
砚山县广梁水泥制品厂,92532622MA6KHNM44M,2006-01-04,个体,梁志祝,"N/A","水管、水泥制品加工及销售",云南,文山,"云南省文山壮族苗族自治州砚山县江那镇达文路（安乐桥179号对面）"
石屏宝秀建筑有限公司第十四工程处,91532525781692715D,2006-01-04,N/A,胡学志,"N/A","房屋建筑工程施工总承包二级、市镇公用工程施工总承包三级、起重设备安装工程专业承包（暂定）叁级；消防设施工程专业承包叁级、建筑装修装饰工程专业承包叁级；建筑材料零售。",云南,红河,"云南省红河州石屏县异龙镇焕文路47号"
瑞丽市鑫鑫丰贸易有限公司,91533102781695270T,2006-01-04,N/A,唐婉翠,"58(万元人民币)","货物进出口、技术进出口。",云南,德宏,"云南省德宏州瑞丽市目瑙路50-6号"
云南省西双版纳云麻实业有限公司,91532800781692176W,2006-01-04,N/A,吕香红,"2,000(万)","云麻的种植、销售及技术转让、技术咨询服务；农业、工业项目的投资；商务咨询；市场策划；除国家专营商品以外的国内外贸易（经营范围中涉及许可证的按许可证经营）",云南,西双版纳,"西双版纳州勐海县工业园区"
普洱林城房地产开发有限公司,91530802781691915X,2006-01-04,N/A,易超,"100(万元人民币)","房地产投资开发及销售；建材、日用百货、化工产品、五金、机电产品的销售。",云南,普洱,"普洱市思茅区振兴南路18号"
孟定烨昇进出口有限公司,9153090078169258X8,2006-01-04,N/A,杜敏,"5,000(万元人民币)","矿产品收购、销售；出口：百货、针纺织品、建筑材料、机械设备、化工产品、农副产品。进口：百货、矿产品、橡胶、木材、水产品、农副产品、珠宝玉石。房地产开发，物业管理。货物仓储、运输、搬运、装卸。",云南,临沧,"云南省临沧市耿马傣族佤族自治县孟定镇开发区4号路(临沧边境经济合作区"
通海云石废旧物资回收有限责任公司,915304237846066672,2006-01-04,N/A,郭启光,"50(万元人民币)","收购销售：废旧金属。",云南,玉溪,"通海县河西镇石碧五组"
云南健之佳连锁健康药房有限公司香榭丽园分店,91530000781692889W,2006-01-04,N/A,毛红梅,"N/A","药品、医疗器械、食品、保健食品的零售（根据许可证核定的经营范围和时限开展经营活动）；日用百货、化妆品、充值卡、续费卡、通讯产品配件、委托代收费业务、办公用品、劳保用品、消毒剂、消毒器械、卫生用品、眼镜的销售。验配眼镜，其他服务。",云南,昆明,"云南省昆明市香榭丽园2栋7号商铺"
红河泛亚二手车交易市场有限公司,91532522781693435A,2006-01-04,N/A,陈采妮,"50(万元人民币)","二手车交易市场服务、代办机动车落户、过户、审验、变更、转籍手续；二手车交易；车辆、车辆配件销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,红河,"蒙自市天马路西延线东侧"
石屏宝秀建筑有限公司第二十六工程处,9153252578169266X7,2006-01-04,N/A,杨文德,"N/A","房屋建筑工程施工总承包二级、市镇公用工程施工总承包三级、起重设备安装工程专业承包（暂定）叁级；消防设施工程专业承包叁级、建筑装修装饰工程专业承包叁级；建筑材料零售。",云南,红河,"云南省红河州石屏县异龙镇焕文路47号"
石屏宝秀建筑有限公司第二十一工程处,915325257816926862,2006-01-04,N/A,李文,"N/A","房屋建筑工程施工总承包二级、市镇公用工程施工总承包三级、起重设备安装工程专业承包（暂定）叁级；消防设施工程专业承包叁级、建筑装修装饰工程专业承包叁级；建筑材料零售。",云南,红河,"云南省红河州石屏县异龙镇焕文路47号"
巧家县引荞取水口水电有限公司,91530622781694286T,2006-01-04,N/A,邓先清,"98(万元人民币)","电力生产、销售。",云南,昭通,"云南省昭通市巧家县中寨乡田家坪"
云南健之佳连锁健康药房有限公司昆纺分店,915300007816929263,2006-01-04,N/A,毛红梅,"N/A","药品、医疗器械、食品、保健食品的零售（根据许可证核定的经营范围和时限开展经营活动）；日用百货、化妆品、充值卡、续费卡、通讯产品配件、委托代收费业务、办公用品、劳保用品、消毒剂、消毒器械、卫生用品、眼镜的销售。验配眼镜，其他服务。",云南,昆明,"云南省昆明市白塔路延长线86街公寓U2A号商铺"
交通银行股份有限公司昆明高新支行,91530000781694227W,2006-01-04,N/A,吴云松,"N/A","经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以银监会批准文件所列的为准。",云南,昆明,"云南省昆明高新区和成大厦一楼"
会泽县罗布古供销中心合作社长岭农资经营连锁店,91530326MA6L3BE29N,2006-01-05,股份制企业(非法人),肖花荣,"N/A","化肥、农用薄膜、农用器械兼营范围：（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,曲靖,"云南省曲靖市会泽县乐业乡卡岭村"
会泽县罗布古供销中心合作社乐业农资经营连锁店,91530326MA6MWRCTXB,2006-01-05,股份制企业(非法人),肖花荣,"N/A","化肥、农用薄膜、农用器械。兼营范围：",云南,曲靖,"云南省曲靖市会泽县乐业乡乐业村"
石屏县龙朋咩哺锰业有限公司,91532525781692598K,2006-01-05,N/A,姚琼芬,"500(万元人民币)","锰矿购销、洗选、加工。",云南,红河,"云南省红河州石屏县龙朋镇咩哺村民委员会桃明园"
云南无敌制药有限责任公司,91530000216631207E,2006-01-05,N/A,夏彤,"6,451(万元人民币)","硬胶囊剂、膏药、酒剂、搽剂、滴丸剂、片剂。",云南,昆明,"云南省昆明市盘龙区青云办事处青龙321号"
云南静宜投资建设有限公司,915300007816930720,2006-01-05,N/A,沈静,"1,000(万元人民币)","项目投资及对所投资的项目进行管理；交通能源的科技开发；中介信息咨询服务；矿产品、金属材料、机电产品、普通机械、有色金属、建筑材料、有害气体吸附剂、沥青改性剂、水处理剂的的销售；货物进出口、技术进出口",云南,昆明,"云南省昆明市羊肠小村22栋7号别墅"
玉溪富力达制冷设备有限公司,915304027816932088,2006-01-05,N/A,唐磊,"50(万元人民币)","空调制冷设备、通风除尘设备、空压及真空系统设备、给排水及水处理系统设备、电气工程系统设备、物流系统设备及配件的销售、安装、维修；管道配件及阀门、冷作件、加工件、化工产品（不含危险化学品）、五金交电、电子产品、计算机软件的销售。",云南,玉溪,"云南省玉溪市红塔区聂耳路32号2栋三单元"
勐海县杨聘号茶叶有限公司,91532822781697380N,2006-01-05,N/A,林君励,"300(万元人民币)","茶叶种植、收购；茶叶加工、批发、零售。",云南,西双版纳,"云南省西双版纳州勐海县工业园区"
玉溪市中冀斯巴鲁汽车销售有限公司,915304027816946578,2006-01-05,N/A,周振刚,"500(万元人民币)","汽车及零配件的销售；二类（小型车整车维修）服务；机动车辆险、企业财产险、货运险、人身意外险；汽车装饰服务；商务咨询服务。",云南,玉溪,"云南省玉溪市红塔区太极路延长线(与玉江大道交叉口)"
会泽县罗布古供销中心合作社鲁珠农资经营连锁店,91530326MA6L3BHG2G,2006-01-05,股份制企业(非法人),肖花荣,"N/A","化肥、农用薄膜、农用器械兼营范围：（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,曲靖,"云南省曲靖市会泽县乐业乡鲁珠村"
勐海福象房地产开发有限公司,915328227816938226,2006-01-06,N/A,孙福相,"100(万元人民币)","房地产开发、销售。",云南,西双版纳,"勐海县佛双路41号"
兰坪金邑货运有限公司,91533325781695967U,2006-01-06,N/A,杨寿财,"50(万元人民币)","信息配载，货物联运。",云南,怒江,"云南省怒江傈僳族自治州兰坪白族普米族自治县金顶镇金凤村委会金甲邑村"
玉溪飞尔德水电自动化工程有限公司,9153040278169485XP,2006-01-06,N/A,田宝利,"1,000(万元人民币)","机械自动化设备、水处理设备安装；建筑安装；仪表自动化控制设计、安装及维护；工业自动化控制的设计、施工；电气设备、仪器仪表及气动元件、工业自动化设备、矿产品、金属材料、水泵阀门、电线电缆、百货、其他机械设备、电子产品、五金交电、化工产品、计算机设备及辅助材料、办公用品、建筑材料的批发、零售。",云南,玉溪,"云南省玉溪市红塔区大营街街道汇源路2号"
大理佳家建筑安装工程有限公司,91532900787366398Q,2006-01-06,N/A,石玉虎,"600(万元人民币)","房屋建筑施工总承包；承揽装饰装修工程；市政、土石方工程。",云南,大理,"云南省大理白族自治州大理市大理经济开发区云岭大道明珠国际花园A栋301号"
孟定宏丰有限责任公司,915309267816962145,2006-01-06,N/A,蔡旭东,"1,000(万元人民币)","橡胶、咖啡、蔬菜、水果种植、销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,临沧,"耿马县孟定镇南大路"
师宗县平安出租汽车有限公司,91530323781694403K,2006-01-06,N/A,顾永辉,"50(万元人民币)","城市公共交通（出租汽车）(经营范围中涉及专项审批的按许可证经营）",云南,曲靖,"云南省曲靖市师宗县漾月街道丹凤西路10号"
红河县红九谷水电开发有限公司,91532529781693371H,2006-01-06,N/A,范永明,"50(万元人民币)","水利电力资源开发、水力发电。",云南,红河,"云南省红河县三村乡车同村委会车同村"
曲靖市麒麟区铁龙祥物流有限公司,91530302781693240E,2006-01-06,N/A,晏双顶,"50(万元人民币)","代办铁路运输；粮食收购，化工产品（危险化学品除外）、钢铁、铁矿粉、高岭土农副产品、蚕沙、化肥销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,曲靖,"麒麟区沿江乡小坝圩南村十组134号"
元江县青龙供销合作社元江化肥农药门市,915304285551395593,2006-01-06,集体分支机构(非法人),许迎春,"N/A","化肥、农药、农膜、农具销售。兼营范围：",云南,玉溪,"云南省玉溪市元江县红河街道大水平社区玉元茉莉花厂对面"
大理白族自治州供销合作社烟花爆竹经营有限责任公司批发展销部,91532900MA6K6EHX5K,2006-01-06,有限责任公司,张萍,"N/A","烟花爆竹经营。以上经营范围中涉及国家法律、行政法规规定的专项审批，按审批的项目和时限开展经营*",云南,大理,"云南省大理州大理市下关镇文化路2号"
元江县增鑫土肥农药有限责任公司驾驶员城经营部,91530428665522591U,2006-01-06,N/A,张云江,"N/A","化肥、农药、农膜、中小农具销售。",云南,玉溪,"元江县澧江镇香江路86号"
中国航油集团云南石油有限公司弥勒如意加油站,91532526781695094Y,2006-01-06,N/A,谈燕成,"N/A","汽油、柴油、煤油、润滑油、润滑脂零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,红河,"云南省红河州弥勒市西三镇花口龙潭"
泸西县云鹏能源投资有限公司,91532527784606034B,2006-01-06,N/A,方鸫,"100(万元人民币)","水资源开发与利用、国内物资贸易、工程建设咨询服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,红河,"云南省红河州泸西县中枢镇人民路8号"
蒙自天台装饰工程有限责任公司,915325227816973214,2006-01-06,N/A,许新才,"200(万元人民币)","建筑物的内外装修、装饰、设计、施工和安装；建筑材料、装饰、装璜材料、批发、零售。",云南,红河,"蒙自市银河路51号"
中国石油天然气股份有限公司云南昆明销售分公司石林华辉加油站,915300007816986234,2006-01-09,N/A,徐启东,"N/A","汽油、柴油、润滑油（脂）零售",云南,昆明,"云南省石林县北大村小石桥"
通海县国强商贸有限责任公司平一超市,915304237928685951,2006-01-09,N/A,姜国强,"N/A","预包装食品兼散装食品、乳制品（含婴幼儿配方乳粉）、保健食品、卷烟、雪茄烟、粮油、金银玉石首饰、日用百货、塑料制品、清洗日用品、化妆品、针纺织品、服装鞋帽、五金交电、电子产品、儿童用品、文化体育用品、音像制品、图书、报刊的批发零售；面点、熟食、糕点的加工销售；肉、禽、蛋、水产品、蔬菜、水果、坚果等农副产品的购销；超市内柜台摊位出租。",云南,玉溪,"云南省玉溪市通海县秀山街道北街5号"
云南鲲鹏农产品电子商务批发市场有限公司,915300007816971961,2006-01-09,N/A,高文,"4,000(万元人民币)","进行预包装食品及其他商品的现货交易和网上销售（涉及专项审批凭许可证经营）；向市场提供有关商品的信息咨询服务。（涉及专项审批凭许可证经营）；仓储、物流服务。",云南,昆明,"云南省昆明市西山区日新中路397号广福城A11-2幢22a、22b"
德钦高山别庄酒店有限公司,91530000778588423P,2006-01-09,N/A,潘宏宴,"3,000(万美元)","酒店经营管理",云南,迪庆,"云南省迪庆藏族自治州德钦县飞来寺"
迪庆香格里拉经济开发区华泽管理有限公司,91533400781694526L,2006-01-09,N/A,颜涛,"51,000(万元人民币)","对外投资；接受委托进行企业经营管理、技术开发、技术转让、技术咨询、技术服务。",云南,迪庆,"云南省迪庆州经济开发区社区居委会松园片区"
