企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
铁岭县阿吉供销合作社,912112217164721344,1997-01-01,集体所有制,张洪全,"123万人民币","百货、针纺织品、花纱、服装、鞋帽、五金化工、日杂、文化用品、交通器材、家用电器、家用电子产品、农膜、化肥、种子、农机及配件、农具、智能配肥、仓储物流（危险化学品除外）、自有房屋出租",辽宁,铁岭,"铁岭县阿吉镇"
铁岭县白旗供销社,91211221122885046J,1997-01-01,集体所有制,杨丹,"57万人民币","针纺织品、日用百货、日用化学品、文化用品、服装鞋帽、玩具、钟表、体育用品、家具、日用杂品、其它塑料制品、图书、建筑材料、建筑五金、五金工具、水暖器材、布匹销售、毒害品（农药）、化肥、农膜、中小农具、自有房屋出租、农作物种子包括大田、油料、蔬菜",辽宁,铁岭,"铁岭县白旗寨乡"
铁岭县蔡牛供销合作社,9121122171647229XD,1997-01-01,集体所有制,赵玉国,"40万人民币","百货、针纺织品、服装鞋帽、日杂、五金交电、农膜、化肥、农业生产资料、自有房屋出租",辽宁,铁岭,"铁岭县蔡牛乡"
铁岭县饮服公司人民宾馆,91211221122866507M,1997-01-01,N/A,朴英爱,"62(万元人民币)","住宿饮食服务、房屋租赁",辽宁,铁岭,"银州区工人街"
铁岭县李千户供销合作社,91211221122861124K,1997-01-01,集体所有制,杨富安,"37万人民币","百货、针织品、纺织品、服装鞋帽、文具、五金交电、办公用品、化工",辽宁,铁岭,"铁岭县李千户乡李千户村"
铁岭县熊官屯供销合作社,91211221122862012X,1997-01-01,集体所有制,卢志刚,"27万人民币","百货、针纺织品、五金交电、化工、日杂、图书、文化用品、农业生产资料",辽宁,铁岭,"熊官屯乡"
营口市老边区花英机械厂,91210811X04122283U,1997-01-01,个人独资企业,崔志芬,"N/A","机加工、铆焊 加工",辽宁,营口,"老边区东台村"
铁岭县横道河子供销合作社,912112211228612047,1997-01-01,集体所有制,徐士强,"14万人民币","五金交电、日杂、百货、针织、农膜、农业生产资料（拖拉机、消防器材除外）、化肥、农药；自有房屋出租",辽宁,铁岭,"铁岭县横道乡"
铁岭阀门制造有限公司,91211221122885871K,1997-01-01,有限责任公司,李洪军,"1100万人民币","高、中、低压阀门制造、阀门驱动装置水泵、风机、电机、管网零部件",辽宁,铁岭,"铁岭市银州区铁西兴工街89号"
铁岭县日用杂品烟花爆竹公司,91211221122877994B,1997-01-01,N/A,李书兰,"50(万元人民币)","烟花类[C级D级]、爆竹类[C级]批发、零售",辽宁,铁岭,"铁岭市银州区柴河街32号楼-12"
