企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
中国农业银行股份有限公司麻阳苗族自治县支行,91431226189241528D,1986-01-01,N/A,周黎,"N/A","经营国家银行行业监督管理机构依照法律法规和其他规定批准的业务",湖南,怀化,"湖南省麻阳县高村镇富州南路14号"
永兴县城关镇建筑工程公司,91431023188045568D,1986-01-02,N/A,曹国兵,"726.6000(万)","土木工程建筑。水泥预制构件、线路、管道安装。",湖南,郴州,"永兴县便江镇人民路步行一街27号"
湘潭市成套电器厂,91430302184930236B,1986-01-02,集体所有制,刘欧,"138万人民币","电器成套控制设备、电器元件制造。电器、电机修理。",湖南,湘潭,"湘潭市雨湖区湘衡路高坪村高坪小学前"
祁东县市政工程公司,91430426738974565Q,1986-01-03,N/A,龙铁军,"818(万元人民币)","市政工程建设《见资质证》。路灯建设管理。本单位门面出租。",湖南,衡阳,"祁东县洪桥镇县正西路95号"
祁东县城镇建设综合开发公司,914304264457048019,1986-01-03,N/A,龙铁军,"818(万元人民币)","房地产开发、代建房屋、本单位房屋出租(凭本企业《资质证》经营（依法须经批准的项目，经相关部门批准后方可开展经营活动）",湖南,衡阳,"祁东县洪桥镇县正西路95号"
湖南省烟草公司常德市公司石门县分公司南北镇烟草站,91430726MA4L78TD4H,1986-01-08,N/A,吴锋,"N/A","烟叶收购；经营烟叶生产所需的专用物资",湖南,常德,"湖南省常德市石门县南北镇南镇居委会四组(中街组)"
中国农业银行股份有限公司澧县红湖分理处,91430723750647778U,1986-01-10,N/A,N/A,"N/A","经营国家银行业监督管理机构依照法律法规和其他规定批准的业务。",湖南,常德,"湖南省澧县小渡口镇小渡口居委会中心街9号"
永州市金洞林场木材总公司,91431121188840449H,1986-01-10,N/A,刘靖廷,"87(万元人民币)","竹木购销及制品销售百货、五金零售",湖南,永州,"祁阳县白水镇建新路3号"
湖南先导建筑工程有限公司,91430122707234329Y,1986-01-11,N/A,江强,"5,054(万元人民币)","建筑工程施工总承包；建筑装修装饰工程专业承包；消防设施工程专业承包；水利水电工程施工总承包；市政公用工程施工总承包；地基与基础工程专业承包；钢结构工程专业承包；古建筑工程专业承包；环保工程专业承包；建筑劳务分包；脚手架劳务分包。",湖南,长沙,"长沙市望城区普瑞大道二段888号"
株洲市饮食服务公司奔龙酒家,91430200184286188Y,1986-01-17,N/A,郭建强,"187(万元人民币)","房屋租赁。",湖南,株洲,"株洲市建设中路58号"
湘潭县云楠机械厂,914303211849853333,1986-01-21,集体所有制,李亮,"15万人民币","生铁铸造；机械零配件加工、销售。",湖南,湘潭,"湘潭县云湖桥镇北岸村罗河组"
湘西自治州汽车运输总公司花垣县公司,91433124889682383F,1986-01-25,N/A,钟艺兰,"51(万元人民币)","汽车客货运输;机油;润滑油;汽车维修;货运服务;汽车配件、房屋出租、化工建材、百货、矿产品、桌球、停车。",湖南,湘西,"湖南省湘西土家族苗族自治州花垣县花垣镇佳民村"
洪江市托口彩色印刷厂,91431281MA4LE5E02H,1986-01-28,集体所有制,钟美莲,"14.5万人民币","彩色印刷品、商标信封。课本及各种表格。",湖南,怀化,"洪江市托口镇大桥街"
资兴市公共汽车公司,9143108118788049X5,1986-01-30,N/A,陈家华,"82(万元人民币)","汽车客运、汽车修理。",湖南,郴州,"资兴市唐洞新区"
长沙石门包装有限公司,91430111184120161K,1986-02-01,有限责任公司,孙志国,"95万人民币","包装装潢印刷、其他印刷品印刷",湖南,长沙,"长沙市雨花区跳马镇斑竹塘"
长沙市农业机械有限责任公司,91430100183846059E,1986-02-04,N/A,刘光辉,"200(万元人民币)","农业机械、工程机械、排灌设备、农副产品加工机械、机电设备、木工机械、建筑机械、机械配件、汽车配件、轮胎、橡胶制品、建筑材料、金属材料、化工产品、电线电缆、五金交电、暖通设备及附件的销售。",湖南,长沙,"长沙市天心区书院路611号"
湖南德诚水电建设有限公司,9143022418460377XG,1986-03-01,N/A,刘春平,"4,000(万元人民币)","水利水电工程施工总承包贰级(凭资质证经营）。",湖南,株洲,"茶陵县城关镇犀城大道(茶陵县水利局院内)"
南华大学劳动服务公司,91430400185018775A,1986-03-03,N/A,陈柒叁,"13.7000(万元人民币)","日用百货、文具纸张、五金交电、教学器具、日杂、化学试剂、针棉纺织品、化工原料（不含危险化学品）、建材的销售；缝纫，照相；预包装食品、散装食品的零售；卷烟、雪茄烟零售",湖南,衡阳,"湖南衡阳市蒸湘区工学院东村"
湖南省工业设备安装有限公司五分公司,914304008850150143,1986-03-04,N/A,黄烟泉,"N/A","承接公司所属业务。",湖南,衡阳,"衡阳市珠晖区东风路16村41号"
津市市粮油购销公司,91430781190240397B,1986-03-05,N/A,张利辉,"590(万元人民币)","粮食",湖南,常德,"常德市津市市嘉山工业新区明道社区窑坡渡仓库内"
长沙市城南制鞋厂中心门市部,91430105MA4LDXYR15,1986-03-13,集体分支机构(非法人),胡援珍,"N/A","皮鞋、鞋料、皮革制品、工艺美术品的销售。",湖南,长沙,"蔡锷北路5号"
湖南省长沙湘华建筑工程有限公司,91430122717076598Q,1986-03-19,N/A,罗汉文,"6,500(万元人民币)","房屋建筑工程施工总承包壹级；市政公用工程施工总承包壹级；地基与基础工程专业承包壹级；钢结构工程专业承包贰级；土石方工程专业贰级；水利水电工程施工总承包贰级；公路工程施工总承包叁级；建筑装修装饰工程专业壹级。",湖南,长沙,"长沙市望城区乌山街道郭亮南路41号"
株洲市重型机械厂,91430200184481565B,1986-03-20,集体所有制,言和平,"17.4万人民币","机械产品制造、加工、销售。机电安装、维修。",湖南,株洲,"株洲市荷塘区明照大丰村"
株洲市第三汽车运输公司,91430200184285214R,1986-03-25,N/A,邹湘珠,"330(万元人民币)","普通货运；机械加工、制作。",湖南,株洲,"湖南省株洲市石峰区清水塘"
湖南省双牌兴隆建筑工程有限公司预制厂,91431123MA4L33GD6X,1986-03-26,N/A,彭砥柱,"N/A","预制构件制作、销售(以上项目涉及需行政许可、资质的,凭有效许可证、资质证经营;法律、法规禁止的,不得经营)。",湖南,永州,"双牌县紫金北路"
湖南省双牌兴隆建筑工程有限公司,91431123743167071Y,1986-03-26,N/A,彭砥柱,"2,490(万元人民币)","高度50米以下的工业、民用建筑工程；高度70米以下的构筑物工程；建筑面积1.2万平方米以下的单体工业、民用建筑工程；单跨跨度27米以下的建筑工程;房屋维修、装修装饰、建筑幕墙工程、附建人防工程以及给水排水及供暖、 通风与空调、 电气、 消防、 防雷等配套工程；城市道路工程（不含快速路）；单跨25米以下的城市桥梁工程；8万吨/日以下的给水厂；6万吨/日以下的污水处理工程；10万吨/日以下的给水泵站、10万吨/日以下的污水泵站、雨水泵站，直径1米以下供水管道；直径1.5米以下污水及中水管道；2公斤/平方厘米以下中压、低压燃气管道、调压站；供热面积50万平方米以下热力工程， 直径0.2米以下热力管道；单项合同额2500万元以下的城市生活垃圾处理工程；单项合同额2000万元以下地下交通工程",湖南,永州,"湖南省永州市双牌县泷泊镇兴隆街4号"
新晃侗族自治县中寨供销社,91431227MA4LDUJC5Y,1986-03-31,集体所有制,蒲祖兰,"40万人民币","化肥、农膜、农业机械",湖南,怀化,"新晃县中寨镇街上"
湖南省烟草公司邵阳市公司塘田市标准化烟草工作站,91430523MA4L2J3Q8J,1986-04-01,N/A,N/A,"N/A","烟叶收购、调拨，烟用物资零售",湖南,邵阳,"邵阳县塘田市镇"
郴州车站南开贸易公司,91431002187831970Q,1986-04-02,N/A,陈大德,"55(万元人民币)","五金、交电、化工、百货、纺织品、建筑材料、政策允许的矿产品及农副产品销售，小件寄存，站内装卸及吊标杆，提供劳务，铁路货运代理服务，仓库保管服务，火车票代售点服务。",湖南,郴州,"湖南省郴州市北湖区解放北路10号"
长沙锅炉厂锅炉配件公司,91430111183971749Q,1986-04-03,集体所有制,郑建华,"37万人民币","锅炉配件、辅机、耐火材料 五金、电工器材、树脂胶、除垢剂零售批发。",湖南,长沙,"长沙市雨花区中意一路850号"
沅陵县洞溪企业公司,91431222MA4LEBWN1H,1986-04-05,N/A,钟广淼,"35.58万元人民币","卷烟、雪茄烟零售(有效期至2018年12月31日),农副产品购销,日杂,百货,纺织品,五金交电零售。",湖南,怀化,"沅陵县七甲坪镇洞溪村洞溪组"
衡阳铁路工程学校劳动服务公司,91430400185003776H,1986-04-07,N/A,钟久,"100(万元人民币)","教具生产、铁路器材、建筑装饰材料的销售，建筑材料的生产；塑钢门窗、铝合金门窗、无框阳台的制作、安装。 日用杂品、劳务、科技开发服务、本校的房屋小规模维修与室内装饰。",湖南,衡阳,"衡阳市雁峰区雨花亭105号"
中国建设银行股份有限公司冷水江支行,91431381887525026W,1986-04-15,N/A,曾海林,"N/A","经中国银行监督管理机构等监管部门批准的金融业务及其他务；固定资产投资的及建筑业各类企业的资金信用证明业务。",湖南,娄底,"冷水江市锑都中路44号"
