企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
澄迈县山口供销社,914690277088382124,1981-03-18,集体所有制,徐济亮,"11万人民币","农副土特产品、百货、针纺织品、五金交电、化肥、建材、水产品、废品收购。",海南,省直辖县,"澄迈县山口圩"
儋州市新英供销社,91469003901583880L,1981-12-12,普通合伙,林本峰,"22.7万人民币","化肥、生产资料、五金、百货、针纺织、日杂、农副产品、农机、文具、图书、木制品、钢材。",海南,儋州,"儋州市新英镇"
儋州市南丰供销社陶器门市部,91469003MA5RFNW09J,1981-12-15,集体分支机构(非法人),曾永平,"N/A","陶器。",海南,儋州,"儋州市南丰镇"
儋州市南丰供销社,914690039015831432,1981-12-15,集体所有制,周赞才,"14.2万人民币","农副产品、生产资料、化肥、煤油、土产、五金、百货；农药、烟",海南,儋州,"儋州市南丰镇"
儋州市南丰供销社百货门市部,91469003MA5RFP9406,1981-12-15,集体分支机构(非法人),邓广新,"N/A","百货、棉布、针织、文具用品。",海南,儋州,"儋州市南丰镇"
儋州市长坡供销社,91469003901585309A,1981-12-15,普通合伙,曾彪,"40万人民币","生产资料、日杂、土产、日用百货、针织、五金化工、图书、文具。",海南,儋州,"儋州市长坡镇"
儋州市南丰供销社副食门市部,91469003MA5RFP916M,1981-12-15,集体分支机构(非法人),曾永华,"N/A","副食、文具、图书、煤油、食盐、粮油、饲料。",海南,儋州,"儋州市南丰镇"
海口东营供销社,91460100201422824D,1981-12-15,集体所有制,林诗桐,"16万人民币","针棉织品、日用百货、文具、土产、日杂、化肥、五金交电。",海南,海口,"海口市美兰区东营圩"
临高县加来供销社,91469028708839477T,1981-12-19,集体所有制,林家仁,"24万人民币","化学肥料、农膜、农具、日用百货、针纺织品、农副产品收购、五金交电",海南,省直辖县,"海南省临高县加来镇"
临高县美良供销社,91469028201565497B,1981-12-19,集体所有制,陈明华,"14万人民币","化肥、农膜、农具、农业机械",海南,省直辖县,"海南省临高县调楼镇美新街"
临高县和舍供销社,91469028201565462Q,1981-12-23,集体所有制,N/A,"300万人民币","化学肥料、日用百货、文具、体育用品、土特产品、五金文具、针纺织品、中西成药、中草药、日用杂品、灯用煤油、润滑油。",海南,省直辖县,"临高县和舍镇"
临高县南宝供销社,9146902820156542X8,1981-12-23,集体所有制,N/A,"30万人民币","化肥、农膜、农具、日用百货、日用杂品、农副产品、土特产品、服装、陶瓷制品、针纺织品、相器材、渔业机械、五金交电、化工产品（除专营外）、建筑材料、纸、纸制品、文化用品、文娱用品、农、林、牧",海南,省直辖县,"临高县南宝圩"
临高县皇桐供销社,9146902820156585X2,1981-12-23,集体所有制,罗芳信,"17万人民币","化学肥料、农具、农膜、日用杂品、日用百货、土产日杂、建材、针纺织品、饲料、成衣、文具、五金交电、塑料、铝制品、台球",海南,省直辖县,"海南省临高县皇桐圩"
儋州市大成供销社,91469003901587953D,1981-12-25,集体分支机构(非法人),谢开健,"N/A","预包装食品兼散装食品、乳制品",海南,儋州,"儋州市大成镇大成居委会成府街044号"
洋浦三都供销社,914603003979841074,1981-12-26,集体经营单位(非法人),潘有植,"9万人民币","纺织品、化肥、百货、日什、五金交电、化工收购与销售。",海南,洋浦经济开发区,"洋浦经济开发区三都镇"
海南海汽运输集团股份有限公司保亭分公司,914690359017029741,1981-12-30,N/A,符军,"N/A","市县际定线旅游客运；省、市、县际班车客运；省、市、县际包车客运；市、县内班车客运；市、县内包车客运；客运站经营；普通货运；出租客运；危险货物运输；客运票务经营；汽车自驾；汽车修理（仅限分支机构经营）；物流信息咨询服务；仓储服务",海南,省直辖县,"保亭县城七仙大道与保陵公路交汇处"
