企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
乐平市乐平镇供销合作社农资经营部,91360281MA3662FJ7L,1999-01-01,集体分支机构(非法人),张晓清,"0.4万人民币","化肥、农膜、润滑油零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",江西,景德镇,"江西省乐平市安平南路２３号"
中国农业银行股份有限公司兴国城郊支行,9136073286076000XH,1999-01-01,N/A,杨晓琴,"N/A","经中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列为准。",江西,赣州,"江西省赣州市兴国县潋江镇红军路33号"
乐平市乐港供销合作社金丰陈家加盟店,91360281MA3662EC3C,1999-01-01,集体分支机构(非法人),方金亮,"0万人民币","针纺织品、百货、五金交电、日用杂品、农业生产资料、润滑油；土畜产品、废旧物资收购",江西,景德镇,"江西省乐平市乐港镇陈家村"
中国工商银行股份有限公司乐平登高山支行,913602817056275758,1999-01-01,N/A,钟宁,"N/A","金融业务(按金融许可证核定项目经营)",江西,景德镇,"江西省乐平市珠海南路1号"
乐平市临港粮油购销公司,913602811590399516,1999-01-01,N/A,江永红,"83.9300(万元人民币)","饲料，粮油，早籼稻，晚稻收购、加工、销售",江西,景德镇,"江西省乐平市临港"
中国建设银行股份有限公司乐平支行,913602818590299736,1999-01-01,N/A,周琦,"N/A","金融业务（以金融许可证核准经营范围为准）",江西,景德镇,"江西省景德镇市乐平市人民中路17号"
乐平市临港供销合作社新万家乐古田加盟店,91360281MA3661MM36,1999-01-01,集体分支机构(非法人),罗土胜,"0万人民币","纺织品、百货、五金交电、日用杂品、化肥、农膜零售",江西,景德镇,"江西省乐平市古田村"
乐平市乐平镇供销合作社农药第三门市部,91360281MA35HJTY4C,1999-01-01,集体分支机构(非法人),王德祥,"10万人民币","农药(凭有效危险化学品经营许可证经营)、农膜",江西,景德镇,"江西省乐平市乐平镇安平路"
乐平市临港供销合作社金丰下石加盟店,91360281MA36627G1J,1999-01-01,集体分支机构(非法人),宗秋香,"0万人民币","纺织品、百货、五金交电、日用杂品、化肥、农膜零售",江西,景德镇,"江西省乐平市下石村"
中国工商银行股份有限公司乐平新北大道支行,91360281705627508A,1999-01-01,N/A,马冬梅,"N/A","金融业务(按金融许可证核定项目经营)",江西,景德镇,"江西省乐平市洎阳中路114号"
乐平市乐平镇供销合作社生资二部金穗谷农资加盟店,91360281MA36627HXA,1999-01-01,集体分支机构(非法人),程少华,"0万人民币","肥料、化学农药、农用塑料薄膜、中小农具、日用杂品、小五金零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",江西,景德镇,"江西省乐平市洎阳北路"
